image_id,domain,split,image_path
2016-06-20 20_50_49,B (Winter),train,trainB/2016-06-20 20_50_49.jpg
2016-06-21 15_46_49,A (Summer),train,trainA/2016-06-21 15_46_49.jpg
2016-06-21 23_03_49,A (Summer),train,trainA/2016-06-21 23_03_49.jpg
2016-06-22 11_18_33,A (Summer),train,trainA/2016-06-22 11_18_33.jpg
2016-06-22 20_09_22,A (Summer),train,trainA/2016-06-22 20_09_22.jpg
2016-06-24 07_39_35,A (Summer),train,trainA/2016-06-24 07_39_35.jpg
2016-06-24 19_55_23,A (Summer),train,trainA/2016-06-24 19_55_23.jpg
2016-06-24 23_31_02,A (Summer),train,trainA/2016-06-24 23_31_02.jpg
2016-06-25 09_08_21,B (Winter),test,testB/2016-06-25 09_08_21.jpg
2016-06-25 09_28_15,A (Summer),train,trainA/2016-06-25 09_28_15.jpg
2016-06-25 16_29_41,B (Winter),test,testB/2016-06-25 16_29_41.jpg
2016-06-26 01_38_48,A (Summer),train,trainA/2016-06-26 01_38_48.jpg
2016-06-29 02_21_04,A (Summer),train,trainA/2016-06-29 02_21_04.jpg
2016-06-29 13_39_36,A (Summer),train,trainA/2016-06-29 13_39_36.jpg
2016-06-30 00_06_57,A (Summer),train,trainA/2016-06-30 00_06_57.jpg
2016-07-01 23_15_22,B (Winter),train,trainB/2016-07-01 23_15_22.jpg
2016-07-02 14_06_22,A (Summer),train,trainA/2016-07-02 14_06_22.jpg
2016-07-03 02_15_39,A (Summer),train,trainA/2016-07-03 02_15_39.jpg
2016-07-03 02_49_41,B (Winter),test,testB/2016-07-03 02_49_41.jpg
2016-07-03 16_43_43,A (Summer),train,trainA/2016-07-03 16_43_43.jpg
2016-07-03 16_45_41,B (Winter),test,testB/2016-07-03 16_45_41.jpg
2016-07-03 22_12_55,A (Summer),train,trainA/2016-07-03 22_12_55.jpg
2016-07-03 23_52_30,B (Winter),test,testB/2016-07-03 23_52_30.jpg
2016-07-04 00_51_36,A (Summer),train,trainA/2016-07-04 00_51_36.jpg
2016-07-04 08_41_04,A (Summer),train,trainA/2016-07-04 08_41_04.jpg
2016-07-06 00_27_45,A (Summer),train,trainA/2016-07-06 00_27_45.jpg
2016-07-06 01_44_46,A (Summer),train,trainA/2016-07-06 01_44_46.jpg
2016-07-06 11_37_39,A (Summer),train,trainA/2016-07-06 11_37_39.jpg
2016-07-06 19_57_19,A (Summer),train,trainA/2016-07-06 19_57_19.jpg
2016-07-07 03_49_26,A (Summer),train,trainA/2016-07-07 03_49_26.jpg
2016-07-07 10_01_46,A (Summer),train,trainA/2016-07-07 10_01_46.jpg
2016-07-07 15_32_11,B (Winter),test,testB/2016-07-07 15_32_11.jpg
2016-07-07 16_59_53,A (Summer),train,trainA/2016-07-07 16_59_53.jpg
2016-07-07 17_59_33,A (Summer),train,trainA/2016-07-07 17_59_33.jpg
2016-07-07 18_54_30,B (Winter),test,testB/2016-07-07 18_54_30.jpg
2016-07-08 04_09_24,A (Summer),train,trainA/2016-07-08 04_09_24.jpg
2016-07-09 13_15_54,A (Summer),train,trainA/2016-07-09 13_15_54.jpg
2016-07-09 14_35_06,A (Summer),train,trainA/2016-07-09 14_35_06.jpg
2016-07-12 13_57_26,A (Summer),train,trainA/2016-07-12 13_57_26.jpg
2016-07-12 21_47_54,A (Summer),train,trainA/2016-07-12 21_47_54.jpg
2016-07-13 06_49_46,A (Summer),train,trainA/2016-07-13 06_49_46.jpg
2016-07-13 10_47_28,A (Summer),train,trainA/2016-07-13 10_47_28.jpg
2016-07-14 16_58_21,B (Winter),test,testB/2016-07-14 16_58_21.jpg
2016-07-14 20_09_54,A (Summer),train,trainA/2016-07-14 20_09_54.jpg
2016-07-14 22_30_41,B (Winter),test,testB/2016-07-14 22_30_41.jpg
2016-07-15 10_41_53,A (Summer),train,trainA/2016-07-15 10_41_53.jpg
2016-07-15 19_29_29,A (Summer),train,trainA/2016-07-15 19_29_29.jpg
2016-07-16 08_13_48,A (Summer),train,trainA/2016-07-16 08_13_48.jpg
2016-07-16 20_20_20,B (Winter),test,testB/2016-07-16 20_20_20.jpg
2016-07-17 07_35_07,A (Summer),train,trainA/2016-07-17 07_35_07.jpg
2016-07-17 10_33_08,A (Summer),train,trainA/2016-07-17 10_33_08.jpg
2016-07-17 21_31_42,A (Summer),train,trainA/2016-07-17 21_31_42.jpg
2016-07-17 22_01_49,A (Summer),train,trainA/2016-07-17 22_01_49.jpg
2016-07-18 10_53_05,A (Summer),train,trainA/2016-07-18 10_53_05.jpg
2016-07-18 15_01_51,B (Winter),test,testB/2016-07-18 15_01_51.jpg
2016-07-18 17_05_40,B (Winter),test,testB/2016-07-18 17_05_40.jpg
2016-07-18 18_43_28,A (Summer),train,trainA/2016-07-18 18_43_28.jpg
2016-07-18 21_47_23,A (Summer),train,trainA/2016-07-18 21_47_23.jpg
2016-07-20 11_28_33,A (Summer),train,trainA/2016-07-20 11_28_33.jpg
2016-07-20 12_17_41,B (Winter),test,testB/2016-07-20 12_17_41.jpg
2016-07-20 22_34_43,A (Summer),train,trainA/2016-07-20 22_34_43.jpg
2016-07-21 20_06_32,A (Summer),train,trainA/2016-07-21 20_06_32.jpg
2016-07-23 02_48_36,A (Summer),train,trainA/2016-07-23 02_48_36.jpg
2016-07-23 03_37_33,A (Summer),train,trainA/2016-07-23 03_37_33.jpg
2016-07-23 13_18_05,A (Summer),train,trainA/2016-07-23 13_18_05.jpg
2016-07-24 23_14_50,B (Winter),test,testB/2016-07-24 23_14_50.jpg
2016-07-26 09_44_43,A (Summer),train,trainA/2016-07-26 09_44_43.jpg
2016-07-26 16_21_38,A (Summer),train,trainA/2016-07-26 16_21_38.jpg
2016-07-26 22_27_19,A (Summer),train,trainA/2016-07-26 22_27_19.jpg
2016-07-27 04_00_04,A (Summer),train,trainA/2016-07-27 04_00_04.jpg
2016-07-27 16_46_28,A (Summer),train,trainA/2016-07-27 16_46_28.jpg
2016-07-28 07_13_55,A (Summer),train,trainA/2016-07-28 07_13_55.jpg
2016-07-28 19_07_24,A (Summer),train,trainA/2016-07-28 19_07_24.jpg
2016-07-29 23_00_19,A (Summer),train,trainA/2016-07-29 23_00_19.jpg
2016-07-30 03_40_16,A (Summer),train,trainA/2016-07-30 03_40_16.jpg
2016-07-30 08_15_54,A (Summer),train,trainA/2016-07-30 08_15_54.jpg
2016-07-30 20_20_17,A (Summer),train,trainA/2016-07-30 20_20_17.jpg
2016-07-31 06_00_29,A (Summer),train,trainA/2016-07-31 06_00_29.jpg
2016-07-31 09_42_40,B (Winter),test,testB/2016-07-31 09_42_40.jpg
2016-07-31 17_04_34,A (Summer),train,trainA/2016-07-31 17_04_34.jpg
2016-08-01 05_15_03,A (Summer),train,trainA/2016-08-01 05_15_03.jpg
2016-08-01 21_03_01,B (Winter),test,testB/2016-08-01 21_03_01.jpg
2016-08-01 22_53_25,A (Summer),train,trainA/2016-08-01 22_53_25.jpg
2016-08-02 12_45_58,A (Summer),train,trainA/2016-08-02 12_45_58.jpg
2016-08-02 17_59_22,A (Summer),train,trainA/2016-08-02 17_59_22.jpg
2016-08-02 19_50_33,A (Summer),train,trainA/2016-08-02 19_50_33.jpg
2016-08-03 19_26_22,A (Summer),train,trainA/2016-08-03 19_26_22.jpg
2016-08-04 11_30_32,A (Summer),train,trainA/2016-08-04 11_30_32.jpg
2016-08-04 16_46_47,A (Summer),train,trainA/2016-08-04 16_46_47.jpg
2016-08-05 00_00_00,B (Winter),test,testB/2016-08-05 00_00_00.jpg
2016-08-05 00_48_43,A (Summer),train,trainA/2016-08-05 00_48_43.jpg
2016-08-06 15_03_35,A (Summer),train,trainA/2016-08-06 15_03_35.jpg
2016-08-07 05_41_24,A (Summer),train,trainA/2016-08-07 05_41_24.jpg
2016-08-07 15_40_20,B (Winter),test,testB/2016-08-07 15_40_20.jpg
2016-08-07 19_43_24,A (Summer),train,trainA/2016-08-07 19_43_24.jpg
2016-08-07 20_08_49,A (Summer),train,trainA/2016-08-07 20_08_49.jpg
2016-08-07 20_43_23,A (Summer),train,trainA/2016-08-07 20_43_23.jpg
2016-08-07 21_14_52,A (Summer),train,trainA/2016-08-07 21_14_52.jpg
2016-08-08 04_07_39,A (Summer),train,trainA/2016-08-08 04_07_39.jpg
2016-08-08 16_20_05,A (Summer),train,trainA/2016-08-08 16_20_05.jpg
2016-08-10 02_02_08,A (Summer),train,trainA/2016-08-10 02_02_08.jpg
2016-08-10 09_17_57,A (Summer),train,trainA/2016-08-10 09_17_57.jpg
2016-08-10 11_26_13,A (Summer),train,trainA/2016-08-10 11_26_13.jpg
2016-08-10 12_14_04,A (Summer),train,trainA/2016-08-10 12_14_04.jpg
2016-08-10 15_36_17,A (Summer),train,trainA/2016-08-10 15_36_17.jpg
2016-08-11 19_02_44,A (Summer),train,trainA/2016-08-11 19_02_44.jpg
2016-08-12 02_19_50,B (Winter),test,testB/2016-08-12 02_19_50.jpg
2016-08-13 00_28_37,A (Summer),train,trainA/2016-08-13 00_28_37.jpg
2016-08-13 02_21_25,A (Summer),train,trainA/2016-08-13 02_21_25.jpg
2016-08-13 22_10_37,A (Summer),train,trainA/2016-08-13 22_10_37.jpg
2016-08-14 11_22_36,B (Winter),train,trainB/2016-08-14 11_22_36.jpg
2016-08-15 09_41_23,A (Summer),train,trainA/2016-08-15 09_41_23.jpg
2016-08-15 19_44_01,B (Winter),test,testB/2016-08-15 19_44_01.jpg
2016-08-16 21_40_14,A (Summer),train,trainA/2016-08-16 21_40_14.jpg
2016-08-17 00_35_20,B (Winter),test,testB/2016-08-17 00_35_20.jpg
2016-08-17 15_19_27,A (Summer),train,trainA/2016-08-17 15_19_27.jpg
2016-08-17 19_34_21,B (Winter),test,testB/2016-08-17 19_34_21.jpg
2016-08-18 08_51_23,A (Summer),train,trainA/2016-08-18 08_51_23.jpg
2016-08-19 08_31_05,A (Summer),train,trainA/2016-08-19 08_31_05.jpg
2016-08-19 08_32_28,A (Summer),train,trainA/2016-08-19 08_32_28.jpg
2016-08-20 19_17_22,A (Summer),train,trainA/2016-08-20 19_17_22.jpg
2016-08-20 23_00_34,A (Summer),train,trainA/2016-08-20 23_00_34.jpg
2016-08-21 09_39_08,A (Summer),train,trainA/2016-08-21 09_39_08.jpg
2016-08-21 12_39_29,A (Summer),train,trainA/2016-08-21 12_39_29.jpg
2016-08-21 19_02_07,A (Summer),train,trainA/2016-08-21 19_02_07.jpg
2016-08-22 07_20_48,A (Summer),train,trainA/2016-08-22 07_20_48.jpg
2016-08-22 11_54_44,A (Summer),train,trainA/2016-08-22 11_54_44.jpg
2016-08-22 23_28_45,A (Summer),train,trainA/2016-08-22 23_28_45.jpg
2016-08-23 22_43_57,A (Summer),train,trainA/2016-08-23 22_43_57.jpg
2016-08-24 01_11_56,A (Summer),train,trainA/2016-08-24 01_11_56.jpg
2016-08-24 16_43_58,A (Summer),train,trainA/2016-08-24 16_43_58.jpg
2016-08-24 22_48_35,A (Summer),train,trainA/2016-08-24 22_48_35.jpg
2016-08-25 13_36_17,A (Summer),train,trainA/2016-08-25 13_36_17.jpg
2016-08-27 21_22_00,B (Winter),test,testB/2016-08-27 21_22_00.jpg
2016-08-28 20_55_57,A (Summer),train,trainA/2016-08-28 20_55_57.jpg
2016-08-29 07_05_51,B (Winter),test,testB/2016-08-29 07_05_51.jpg
2016-08-29 10_23_47,A (Summer),train,trainA/2016-08-29 10_23_47.jpg
2016-08-29 18_31_46,A (Summer),train,trainA/2016-08-29 18_31_46.jpg
2016-08-29 19_38_06,A (Summer),train,trainA/2016-08-29 19_38_06.jpg
2016-08-30 02_06_35,A (Summer),train,trainA/2016-08-30 02_06_35.jpg
2016-08-30 04_09_02,A (Summer),train,trainA/2016-08-30 04_09_02.jpg
2016-08-31 22_47_05,A (Summer),train,trainA/2016-08-31 22_47_05.jpg
2016-09-01 00_00_00,B (Winter),test,testB/2016-09-01 00_00_00.jpg
2016-09-01 10_49_50,B (Winter),test,testB/2016-09-01 10_49_50.jpg
2016-09-01 19_12_00,B (Winter),test,testB/2016-09-01 19_12_00.jpg
2016-09-04 23_49_32,A (Summer),train,trainA/2016-09-04 23_49_32.jpg
2016-09-05 10_43_55,A (Summer),train,trainA/2016-09-05 10_43_55.jpg
2016-09-05 14_01_21,B (Winter),test,testB/2016-09-05 14_01_21.jpg
2016-09-05 21_29_59,A (Summer),train,trainA/2016-09-05 21_29_59.jpg
2016-09-06 03_40_17,A (Summer),train,trainA/2016-09-06 03_40_17.jpg
2016-09-06 18_32_34,A (Summer),train,trainA/2016-09-06 18_32_34.jpg
2016-09-06 22_18_14,A (Summer),train,trainA/2016-09-06 22_18_14.jpg
2016-09-07 14_13_57,A (Summer),train,trainA/2016-09-07 14_13_57.jpg
2016-09-07 17_43_20,B (Winter),test,testB/2016-09-07 17_43_20.jpg
2016-09-07 21_56_25,A (Summer),train,trainA/2016-09-07 21_56_25.jpg
2016-09-08 15_29_45,A (Summer),train,trainA/2016-09-08 15_29_45.jpg
2016-09-08 17_15_18,A (Summer),train,trainA/2016-09-08 17_15_18.jpg
2016-09-08 20_05_17,A (Summer),train,trainA/2016-09-08 20_05_17.jpg
2016-09-08 22_06_35,A (Summer),train,trainA/2016-09-08 22_06_35.jpg
2016-09-08 23_21_04,A (Summer),train,trainA/2016-09-08 23_21_04.jpg
2016-09-09 06_41_31,B (Winter),test,testB/2016-09-09 06_41_31.jpg
2016-09-10 10_05_20,B (Winter),test,testB/2016-09-10 10_05_20.jpg
2016-09-10 10_45_11,B (Winter),test,testB/2016-09-10 10_45_11.jpg
2016-09-10 13_27_34,A (Summer),train,trainA/2016-09-10 13_27_34.jpg
2016-09-11 09_15_21,B (Winter),test,testB/2016-09-11 09_15_21.jpg
2016-09-11 10_03_22,A (Summer),train,trainA/2016-09-11 10_03_22.jpg
2016-09-11 13_38_16,A (Summer),train,trainA/2016-09-11 13_38_16.jpg
2016-09-12 21_34_08,A (Summer),train,trainA/2016-09-12 21_34_08.jpg
2016-09-12 21_39_34,A (Summer),train,trainA/2016-09-12 21_39_34.jpg
2016-09-13 01_08_45,A (Summer),train,trainA/2016-09-13 01_08_45.jpg
2016-09-13 14_13_54,B (Winter),train,trainB/2016-09-13 14_13_54.jpg
2016-09-13 14_31_52,A (Summer),train,trainA/2016-09-13 14_31_52.jpg
2016-09-13 14_54_17,A (Summer),train,trainA/2016-09-13 14_54_17.jpg
2016-09-13 23_58_54,A (Summer),train,trainA/2016-09-13 23_58_54.jpg
2016-09-14 03_30_15,A (Summer),train,trainA/2016-09-14 03_30_15.jpg
2016-09-14 05_35_47,A (Summer),train,trainA/2016-09-14 05_35_47.jpg
2016-09-14 10_49_54,A (Summer),train,trainA/2016-09-14 10_49_54.jpg
2016-09-14 13_36_44,A (Summer),train,trainA/2016-09-14 13_36_44.jpg
2016-09-14 17_51_46,A (Summer),train,trainA/2016-09-14 17_51_46.jpg
2016-09-14 21_28_53,A (Summer),train,trainA/2016-09-14 21_28_53.jpg
2016-09-15 07_31_50,B (Winter),test,testB/2016-09-15 07_31_50.jpg
2016-09-20 14_47_31,B (Winter),test,testB/2016-09-20 14_47_31.jpg
2016-09-24 14_35_49,B (Winter),train,trainB/2016-09-24 14_35_49.jpg
2016-09-25 08_37_53,A (Summer),train,trainA/2016-09-25 08_37_53.jpg
2016-09-30 20_39_52,B (Winter),train,trainB/2016-09-30 20_39_52.jpg
2016-10-11 10_38_28,A (Summer),train,trainA/2016-10-11 10_38_28.jpg
2016-10-14 14_49_49,A (Summer),train,trainA/2016-10-14 14_49_49.jpg
2016-10-20 17_53_39,B (Winter),train,trainB/2016-10-20 17_53_39.jpg
2016-10-23 12_53_19,B (Winter),train,trainB/2016-10-23 12_53_19.jpg
2016-10-26 08_34_48,B (Winter),train,trainB/2016-10-26 08_34_48.jpg
2016-11-11 01_00_51,B (Winter),test,testB/2016-11-11 01_00_51.jpg
2016-11-17 18_42_25,B (Winter),train,trainB/2016-11-17 18_42_25.jpg
2016-11-17 20_13_55,B (Winter),train,trainB/2016-11-17 20_13_55.jpg
2016-11-28 21_24_13,B (Winter),train,trainB/2016-11-28 21_24_13.jpg
2016-11-29 19_28_18,B (Winter),train,trainB/2016-11-29 19_28_18.jpg
2016-11-29 21_07_09,B (Winter),train,trainB/2016-11-29 21_07_09.jpg
2016-12-02 03_25_34,B (Winter),train,trainB/2016-12-02 03_25_34.jpg
2016-12-02 07_25_40,B (Winter),test,testB/2016-12-02 07_25_40.jpg
2016-12-03 11_40_18,B (Winter),train,trainB/2016-12-03 11_40_18.jpg
2016-12-03 13_08_11,B (Winter),test,testB/2016-12-03 13_08_11.jpg
2016-12-03 13_37_47,B (Winter),train,trainB/2016-12-03 13_37_47.jpg
2016-12-03 13_50_34,B (Winter),train,trainB/2016-12-03 13_50_34.jpg
2016-12-04 09_30_55,B (Winter),train,trainB/2016-12-04 09_30_55.jpg
2016-12-06 12_15_00,B (Winter),test,testB/2016-12-06 12_15_00.jpg
2016-12-06 12_53_38,B (Winter),train,trainB/2016-12-06 12_53_38.jpg
2016-12-07 10_12_49,B (Winter),train,trainB/2016-12-07 10_12_49.jpg
2016-12-07 20_10_11,B (Winter),test,testB/2016-12-07 20_10_11.jpg
2016-12-09 11_01_49,B (Winter),train,trainB/2016-12-09 11_01_49.jpg
2016-12-09 11_04_14,B (Winter),train,trainB/2016-12-09 11_04_14.jpg
2016-12-10 20_45_43,B (Winter),train,trainB/2016-12-10 20_45_43.jpg
2016-12-13 01_18_32,B (Winter),train,trainB/2016-12-13 01_18_32.jpg
2016-12-14 14_56_14,B (Winter),train,trainB/2016-12-14 14_56_14.jpg
2016-12-14 19_51_47,B (Winter),train,trainB/2016-12-14 19_51_47.jpg
2016-12-15 13_21_20,B (Winter),test,testB/2016-12-15 13_21_20.jpg
2016-12-16 16_36_28,B (Winter),train,trainB/2016-12-16 16_36_28.jpg
2016-12-16 19_27_33,B (Winter),train,trainB/2016-12-16 19_27_33.jpg
2016-12-17 21_57_09,B (Winter),train,trainB/2016-12-17 21_57_09.jpg
2016-12-19 12_32_09,B (Winter),train,trainB/2016-12-19 12_32_09.jpg
2016-12-19 19_14_29,B (Winter),train,trainB/2016-12-19 19_14_29.jpg
2016-12-21 06_56_11,B (Winter),test,testB/2016-12-21 06_56_11.jpg
2016-12-21 10_50_02,B (Winter),train,trainB/2016-12-21 10_50_02.jpg
2016-12-21 18_45_36,B (Winter),train,trainB/2016-12-21 18_45_36.jpg
2016-12-21 21_55_54,B (Winter),train,trainB/2016-12-21 21_55_54.jpg
2016-12-22 00_07_53,B (Winter),train,trainB/2016-12-22 00_07_53.jpg
2016-12-22 01_50_13,B (Winter),train,trainB/2016-12-22 01_50_13.jpg
2016-12-22 05_50_28,B (Winter),train,trainB/2016-12-22 05_50_28.jpg
2016-12-22 08_48_40,B (Winter),test,testB/2016-12-22 08_48_40.jpg
2016-12-22 10_43_10,B (Winter),test,testB/2016-12-22 10_43_10.jpg
2016-12-22 12_10_24,B (Winter),train,trainB/2016-12-22 12_10_24.jpg
2016-12-22 14_02_03,B (Winter),train,trainB/2016-12-22 14_02_03.jpg
2016-12-22 14_58_05,B (Winter),train,trainB/2016-12-22 14_58_05.jpg
2016-12-22 19_30_42,B (Winter),train,trainB/2016-12-22 19_30_42.jpg
2016-12-22 19_34_06,B (Winter),train,trainB/2016-12-22 19_34_06.jpg
2016-12-23 01_48_12,B (Winter),train,trainB/2016-12-23 01_48_12.jpg
2016-12-24 08_04_04,B (Winter),train,trainB/2016-12-24 08_04_04.jpg
2016-12-24 09_13_02,B (Winter),train,trainB/2016-12-24 09_13_02.jpg
2016-12-24 12_28_47,B (Winter),train,trainB/2016-12-24 12_28_47.jpg
2016-12-24 12_28_54,B (Winter),train,trainB/2016-12-24 12_28_54.jpg
2016-12-24 12_33_52,B (Winter),train,trainB/2016-12-24 12_33_52.jpg
2016-12-24 13_52_12,B (Winter),train,trainB/2016-12-24 13_52_12.jpg
2016-12-24 15_16_10,B (Winter),test,testB/2016-12-24 15_16_10.jpg
2016-12-25 12_45_45,B (Winter),train,trainB/2016-12-25 12_45_45.jpg
2016-12-25 15_15_22,B (Winter),train,trainB/2016-12-25 15_15_22.jpg
2016-12-26 03_09_25,B (Winter),train,trainB/2016-12-26 03_09_25.jpg
2016-12-26 13_54_59,B (Winter),train,trainB/2016-12-26 13_54_59.jpg
2016-12-27 01_10_14,B (Winter),train,trainB/2016-12-27 01_10_14.jpg
2016-12-28 08_34_33,B (Winter),train,trainB/2016-12-28 08_34_33.jpg
2016-12-28 14_59_16,B (Winter),train,trainB/2016-12-28 14_59_16.jpg
2016-12-28 21_58_50,B (Winter),test,testB/2016-12-28 21_58_50.jpg
2016-12-29 09_48_46,B (Winter),train,trainB/2016-12-29 09_48_46.jpg
2016-12-29 10_08_54,B (Winter),train,trainB/2016-12-29 10_08_54.jpg
2016-12-29 13_53_19,B (Winter),train,trainB/2016-12-29 13_53_19.jpg
2016-12-29 15_19_00,B (Winter),test,testB/2016-12-29 15_19_00.jpg
2016-12-29 17_49_42,B (Winter),train,trainB/2016-12-29 17_49_42.jpg
2016-12-29 19_25_39,B (Winter),train,trainB/2016-12-29 19_25_39.jpg
2016-12-30 11_28_51,B (Winter),test,testB/2016-12-30 11_28_51.jpg
2016-12-30 19_41_27,B (Winter),train,trainB/2016-12-30 19_41_27.jpg
2016-12-30 20_01_54,A (Summer),train,trainA/2016-12-30 20_01_54.jpg
2016-12-31 11_56_53,B (Winter),train,trainB/2016-12-31 11_56_53.jpg
2016-12-31 14_41_50,B (Winter),test,testB/2016-12-31 14_41_50.jpg
2017-01-02 09_53_34,B (Winter),train,trainB/2017-01-02 09_53_34.jpg
2017-01-02 23_38_06,B (Winter),train,trainB/2017-01-02 23_38_06.jpg
2017-01-04 11_36_37,B (Winter),train,trainB/2017-01-04 11_36_37.jpg
2017-01-04 16_32_01,B (Winter),test,testB/2017-01-04 16_32_01.jpg
2017-01-06 16_01_45,B (Winter),train,trainB/2017-01-06 16_01_45.jpg
2017-01-07 12_43_36,B (Winter),train,trainB/2017-01-07 12_43_36.jpg
2017-01-08 07_51_49,B (Winter),train,trainB/2017-01-08 07_51_49.jpg
2017-01-09 22_07_39,B (Winter),train,trainB/2017-01-09 22_07_39.jpg
2017-01-11 18_12_32,B (Winter),train,trainB/2017-01-11 18_12_32.jpg
2017-01-11 23_11_01,B (Winter),test,testB/2017-01-11 23_11_01.jpg
2017-01-12 14_34_17,B (Winter),train,trainB/2017-01-12 14_34_17.jpg
2017-01-12 22_27_10,B (Winter),test,testB/2017-01-12 22_27_10.jpg
2017-01-13 16_58_24,B (Winter),train,trainB/2017-01-13 16_58_24.jpg
2017-01-14 00_09_27,B (Winter),train,trainB/2017-01-14 00_09_27.jpg
2017-01-14 08_55_50,B (Winter),test,testB/2017-01-14 08_55_50.jpg
2017-01-14 11_14_02,B (Winter),train,trainB/2017-01-14 11_14_02.jpg
2017-01-15 07_38_38,B (Winter),train,trainB/2017-01-15 07_38_38.jpg
2017-01-15 08_11_16,B (Winter),train,trainB/2017-01-15 08_11_16.jpg
2017-01-15 15_11_14,B (Winter),train,trainB/2017-01-15 15_11_14.jpg
2017-01-16 18_10_56,B (Winter),train,trainB/2017-01-16 18_10_56.jpg
2017-01-16 22_12_55,B (Winter),train,trainB/2017-01-16 22_12_55.jpg
2017-01-17 01_21_55,B (Winter),train,trainB/2017-01-17 01_21_55.jpg
2017-01-17 11_35_12,B (Winter),train,trainB/2017-01-17 11_35_12.jpg
2017-01-17 18_17_03,B (Winter),train,trainB/2017-01-17 18_17_03.jpg
2017-01-17 19_29_17,B (Winter),train,trainB/2017-01-17 19_29_17.jpg
2017-01-17 21_09_26,B (Winter),train,trainB/2017-01-17 21_09_26.jpg
2017-01-21 03_32_25,B (Winter),train,trainB/2017-01-21 03_32_25.jpg
2017-01-21 11_02_16,B (Winter),train,trainB/2017-01-21 11_02_16.jpg
2017-01-21 16_26_32,B (Winter),train,trainB/2017-01-21 16_26_32.jpg
2017-01-22 21_54_44,B (Winter),train,trainB/2017-01-22 21_54_44.jpg
2017-01-23 08_27_54,B (Winter),train,trainB/2017-01-23 08_27_54.jpg
2017-01-23 14_47_42,B (Winter),train,trainB/2017-01-23 14_47_42.jpg
2017-01-23 16_32_55,B (Winter),train,trainB/2017-01-23 16_32_55.jpg
2017-01-23 22_24_05,B (Winter),train,trainB/2017-01-23 22_24_05.jpg
2017-01-24 07_01_11,B (Winter),test,testB/2017-01-24 07_01_11.jpg
2017-01-25 08_12_58,B (Winter),train,trainB/2017-01-25 08_12_58.jpg
2017-01-25 20_33_17,B (Winter),train,trainB/2017-01-25 20_33_17.jpg
2017-01-27 11_34_49,B (Winter),train,trainB/2017-01-27 11_34_49.jpg
2017-01-27 11_57_12,B (Winter),train,trainB/2017-01-27 11_57_12.jpg
2017-01-27 18_22_17,B (Winter),train,trainB/2017-01-27 18_22_17.jpg
2017-01-28 07_54_35,B (Winter),train,trainB/2017-01-28 07_54_35.jpg
2017-01-28 14_46_59,B (Winter),train,trainB/2017-01-28 14_46_59.jpg
2017-01-29 15_17_32,B (Winter),train,trainB/2017-01-29 15_17_32.jpg
2017-01-30 13_36_29,A (Summer),train,trainA/2017-01-30 13_36_29.jpg
2017-01-31 21_19_41,B (Winter),test,testB/2017-01-31 21_19_41.jpg
2017-01-31 23_14_57,B (Winter),train,trainB/2017-01-31 23_14_57.jpg
2017-02-05 14_29_35,B (Winter),train,trainB/2017-02-05 14_29_35.jpg
2017-02-07 10_24_47,B (Winter),train,trainB/2017-02-07 10_24_47.jpg
2017-02-10 09_04_19,B (Winter),train,trainB/2017-02-10 09_04_19.jpg
2017-02-12 13_10_05,A (Summer),train,trainA/2017-02-12 13_10_05.jpg
2017-02-12 13_12_37,B (Winter),train,trainB/2017-02-12 13_12_37.jpg
2017-02-14 23_44_06,B (Winter),train,trainB/2017-02-14 23_44_06.jpg
2017-02-16 08_21_05,B (Winter),train,trainB/2017-02-16 08_21_05.jpg
2017-02-16 19_33_13,B (Winter),train,trainB/2017-02-16 19_33_13.jpg
2017-02-19 07_50_41,B (Winter),test,testB/2017-02-19 07_50_41.jpg
2017-02-20 18_46_26,B (Winter),train,trainB/2017-02-20 18_46_26.jpg
2017-02-21 07_08_06,B (Winter),train,trainB/2017-02-21 07_08_06.jpg
2017-02-22 11_15_02,B (Winter),train,trainB/2017-02-22 11_15_02.jpg
2017-02-22 21_39_39,B (Winter),train,trainB/2017-02-22 21_39_39.jpg
2017-02-24 14_58_22,B (Winter),train,trainB/2017-02-24 14_58_22.jpg
2017-02-27 22_10_41,B (Winter),test,testB/2017-02-27 22_10_41.jpg
2017-03-03 01_07_50,B (Winter),test,testB/2017-03-03 01_07_50.jpg
2017-03-03 09_20_41,B (Winter),test,testB/2017-03-03 09_20_41.jpg
